ts_iso,hot_fan_running,disch_agi_running,spinner_running,agitator1_running,agitator2_running,trace_chain_running,mill_running,disch_conv_running,load_conv_running,shaker_running,brush_running,burner_running,burner_high_running,hot_fan_speed,disch_agi_speed,spinner_speed,agitator1_speed,agitator2_speed,trace_chain_speed,temp_hotfan_motor,temp_burner,temp_product1,temp_product2,temp_exhaust,fan_proven,safety_ok
2026-06-04T07:38:13.892657+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,25.1,24.7,24.8,1,1
2026-06-04T07:38:18.901477+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.1,25.1,25.1,25.2,1,1
2026-06-04T07:38:23.913589+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.8,25.1,24.9,25.1,1,1
2026-06-04T07:38:28.923980+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.8,25.0,25.0,25.0,1,1
2026-06-04T07:38:33.936070+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.7,25.2,24.7,25.0,1,1
2026-06-04T07:38:38.945881+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,25.2,25.0,25.2,1,1
2026-06-04T07:38:43.956173+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.2,25.2,25.0,24.7,1,1
2026-06-04T07:38:48.968235+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,24.9,24.9,24.7,1,1
2026-06-04T07:38:53.979270+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.1,24.8,24.9,25.2,1,1
2026-06-04T07:38:58.987323+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,24.7,25.1,24.9,24.7,1,1
2026-06-04T07:39:03.997550+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.2,25.0,25.1,25.2,1,1
2026-06-04T07:39:09.009187+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,25.1,25.1,25.0,1,1
2026-06-04T07:39:14.017743+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,24.8,25.0,25.1,1,1
2026-06-04T07:39:19.027530+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.8,25.1,25.2,24.7,1,1
2026-06-04T07:39:24.036681+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.1,25.2,24.9,24.9,1,1
2026-06-04T07:39:29.046047+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.1,24.7,25.0,25.1,1,1
2026-06-04T07:39:34.055525+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.2,24.9,25.1,24.8,1,1
2026-06-04T07:39:39.065772+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,25.0,25.1,24.9,1,1
2026-06-04T07:39:44.074630+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,25.0,25.2,25.2,1,1
2026-06-04T07:39:49.082402+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.8,25.0,24.9,25.2,1,1
2026-06-04T07:39:54.092287+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,24.9,24.7,24.9,1,1
2026-06-04T07:39:59.101602+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,24.8,24.9,25.1,1,1
2026-06-04T07:40:04.110608+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,24.9,25.2,24.7,1,1
2026-06-04T07:40:09.122704+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.7,24.7,25.0,24.9,1,1
2026-06-04T07:40:14.132786+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,25.1,25.2,24.7,1,1
2026-06-04T07:40:19.141543+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.1,25.2,24.8,25.0,1,1
2026-06-04T07:40:24.151982+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,24.9,25.0,24.9,1,1
2026-06-04T07:40:29.162117+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.0,25.2,25.0,25.1,1,1
2026-06-04T07:40:34.171270+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.1,25.2,25.0,24.7,1,1
2026-06-04T07:40:39.180350+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.9,25.2,24.7,24.7,1,1
2026-06-04T07:40:44.189580+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.2,25.2,24.8,24.9,1,1
2026-06-04T07:40:49.197376+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.7,25.0,25.0,25.1,1,1
2026-06-04T07:40:54.206312+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.8,24.8,25.1,24.7,1,1
2026-06-04T07:40:59.216520+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.1,25.2,24.8,24.8,1,1
2026-06-04T07:41:04.227635+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.1,25.0,24.8,24.8,1,1
2026-06-04T07:41:09.238258+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,24.8,24.7,24.7,25.2,1,1
2026-06-04T07:41:14.248012+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.1,24.7,25.2,25.0,1,1
2026-06-04T07:41:19.256508+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.7,25.2,24.7,25.1,1,1
2026-06-04T07:41:24.268139+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,24.9,24.7,25.0,1,1
2026-06-04T07:41:29.278169+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.1,24.9,24.9,25.2,1,1
2026-06-04T07:41:34.288173+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.2,24.9,25.0,24.8,1,1
2026-06-04T07:41:39.298193+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,24.7,24.8,24.7,1,1
2026-06-04T07:41:44.307451+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.7,25.2,24.9,25.2,1,1
2026-06-04T07:41:49.319486+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.9,24.7,24.8,24.9,1,1
2026-06-04T07:41:54.329777+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,24.8,24.7,24.9,1,1
2026-06-04T07:41:59.339636+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.1,25.2,25.1,24.9,1,1
2026-06-04T07:42:04.349289+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,24.7,25.0,25.0,1,1
2026-06-04T07:42:09.360851+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.7,24.8,25.1,25.1,1,1
2026-06-04T07:42:14.369354+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.8,25.0,25.1,24.8,1,1
2026-06-04T07:42:19.380911+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.1,24.9,24.8,24.7,1,1
2026-06-04T07:42:24.392022+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,25.0,25.2,25.2,1,1
2026-06-04T07:42:28.901240+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.2,25.0,24.8,24.8,1,1
2026-06-04T07:42:33.911496+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.1,24.7,25.1,25.1,1,1
2026-06-04T07:42:38.922705+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,24.8,24.7,24.9,1,1
2026-06-04T07:42:43.932401+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.8,25.0,25.2,24.7,1,1
2026-06-04T07:42:48.942434+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.2,25.1,25.2,25.2,1,1
2026-06-04T07:42:53.953663+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.1,24.8,24.8,25.2,1,1
2026-06-04T07:42:58.963594+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,24.7,25.0,24.9,1,1
2026-06-04T07:43:03.975184+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.2,24.9,24.7,24.8,1,1
2026-06-04T07:43:08.994721+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.2,24.9,24.8,24.7,1,1
2026-06-04T07:43:14.005106+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,24.8,25.0,25.0,1,1
2026-06-04T07:43:19.015863+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.0,25.1,24.8,24.7,1,1
2026-06-04T07:43:24.026621+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,24.7,24.9,24.7,1,1
2026-06-04T07:43:29.037254+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,25.2,25.2,25.1,1,1
2026-06-04T07:43:34.046396+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.9,25.2,25.2,24.9,1,1
2026-06-04T07:43:39.058454+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.1,25.2,24.9,25.1,1,1
2026-06-04T07:43:44.069958+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.9,24.8,24.9,25.2,1,1
2026-06-04T07:43:49.080891+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.7,25.2,24.7,24.7,1,1
2026-06-04T07:43:54.088683+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.0,24.9,24.7,24.8,1,1
2026-06-04T07:43:59.099191+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.7,25.2,24.7,25.2,1,1
2026-06-04T07:44:04.108530+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,24.8,24.7,25.0,1,1
2026-06-04T07:44:09.119548+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.9,25.1,25.0,25.2,1,1
2026-06-04T07:44:14.130190+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.7,24.8,24.9,25.0,1,1
2026-06-04T07:44:19.138683+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.1,25.0,24.9,24.9,1,1
2026-06-04T07:44:24.153368+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.1,25.2,25.1,24.9,1,1
2026-06-04T07:44:29.164924+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.8,24.7,25.1,25.1,1,1
2026-06-04T07:44:34.174460+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,25.0,25.2,24.8,25.0,1,1
2026-06-04T07:44:39.184938+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.7,25.2,24.7,25.0,1,1
2026-06-04T07:44:44.195570+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.2,25.1,24.9,24.7,1,1
2026-06-04T07:44:49.208182+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.7,25.2,25.1,24.7,1,1
2026-06-04T07:44:54.219794+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.2,24.7,25.0,24.7,1,1
2026-06-04T07:44:59.228537+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,24.9,25.2,24.8,1,1
2026-06-04T07:45:04.239400+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,24.9,25.2,25.2,1,1
2026-06-04T07:45:09.250003+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.8,24.9,24.7,24.9,1,1
2026-06-04T07:45:14.260278+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.0,25.1,25.1,25.2,1,1
2026-06-04T07:45:19.269466+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.0,24.8,24.7,25.0,1,1
2026-06-04T07:45:24.280257+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.0,25.2,24.8,25.1,1,1
2026-06-04T07:45:29.290104+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.0,24.9,24.7,25.0,1,1
2026-06-04T07:45:34.296994+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.7,25.1,25.0,25.0,1,1
2026-06-04T07:45:39.305141+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.1,24.9,25.0,24.9,1,1
2026-06-04T07:45:44.314776+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.8,25.1,25.2,25.2,1,1
2026-06-04T07:45:49.324882+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,24.9,24.7,25.1,1,1
2026-06-04T07:45:54.332791+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,25.2,24.8,25.2,1,1
2026-06-04T07:45:59.342305+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,25.2,24.7,24.9,1,1
2026-06-04T07:46:04.352318+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.7,24.7,24.8,24.7,1,1
2026-06-04T07:46:09.364190+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.9,25.2,25.1,24.8,1,1
2026-06-04T07:46:14.373438+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.8,24.9,25.1,24.8,1,1
2026-06-04T07:46:19.383637+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.7,24.9,25.0,24.8,1,1
2026-06-04T07:46:24.395026+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.2,25.0,24.9,24.8,1,1
2026-06-04T07:46:29.404594+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,24.9,24.8,25.0,25.1,1,1
2026-06-04T07:46:34.417098+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,25.0,24.8,24.9,1,1
2026-06-04T07:46:39.428141+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.1,25.0,25.1,25.0,1,1
2026-06-04T07:46:44.437603+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,25.1,24.9,24.9,1,1
2026-06-04T07:46:48.948484+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,24.7,24.9,24.8,25.2,1,1
2026-06-04T07:46:53.960097+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.2,25.2,25.2,25.0,1,1
2026-06-04T07:46:58.968595+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.2,25.0,25.0,24.9,1,1
2026-06-04T07:47:03.980707+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,25.0,24.9,24.8,25.0,1,1
2026-06-04T07:47:08.989536+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.0,25.2,25.0,24.9,1,1
2026-06-04T07:47:13.999047+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,24.7,25.2,24.7,24.8,1,1
2026-06-04T07:47:19.007769+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.1,25.0,25.1,25.0,1,1
2026-06-04T07:47:24.020176+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.9,24.7,25.0,25.2,1,1
2026-06-04T07:47:29.031692+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.1,24.9,25.1,24.7,1,1
2026-06-04T07:47:34.042314+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,25.2,24.7,25.0,1,1
2026-06-04T07:47:39.053722+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,24.9,25.2,25.0,25.1,1,1
2026-06-04T07:47:44.065730+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.8,24.9,24.9,25.0,24.7,1,1
2026-06-04T07:47:49.075013+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.7,24.8,24.9,24.7,1,1
2026-06-04T07:47:54.084616+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.8,25.1,25.0,24.8,1,1
2026-06-04T07:47:59.096076+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,24.8,25.1,25.1,25.1,1,1
2026-06-04T07:48:04.107328+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,25.1,25.0,25.1,25.2,1,1
2026-06-04T07:48:09.118620+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.0,24.7,24.8,24.7,1,1
2026-06-04T07:48:14.129352+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,24.7,24.8,24.9,24.7,1,1
2026-06-04T07:48:19.138500+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.1,25.1,25.2,24.8,1,1
2026-06-04T07:48:24.150046+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.0,24.7,25.1,25.1,1,1
2026-06-04T07:48:29.159147+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,25.0,25.2,25.1,24.8,1,1
2026-06-04T07:48:34.172414+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,25.1,25.2,24.8,24.9,1,1
2026-06-04T07:48:39.182361+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.1,25.2,25.2,25.1,1,1
2026-06-04T07:48:51.565117+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.9,24.7,25.0,24.9,0,1
2026-06-04T07:48:56.572507+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,24.8,25.0,25.0,24.9,0,1
2026-06-04T07:49:01.581489+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,25.1,24.9,25.1,25.1,0,1
2026-06-04T07:49:06.592127+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.7,25.1,25.1,25.1,0,1
2026-06-04T07:49:11.607770+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,25.0,24.8,24.9,25.2,0,1
2026-06-04T07:49:16.617451+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.8,25.1,24.7,25.1,0,1
2026-06-04T07:49:21.627579+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.7,25.2,25.1,25.0,0,1
2026-06-04T07:49:26.645709+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,33.8,111.7,31.4,26.7,48.2,1,1
2026-06-04T07:49:31.654718+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,74.7,386.9,58.7,53.5,139.2,1,1
2026-06-04T07:49:36.666927+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,82.9,513.3,80.7,76.3,200.1,1,1
2026-06-04T07:49:41.677819+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,84.5,571.3,98.6,95.2,240.4,1,1
2026-06-04T07:49:46.687084+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,84.9,597.8,113.5,111.2,267.0,1,1
2026-06-04T07:49:51.697781+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,84.9,609.4,126.0,123.9,284.6,1,1
2026-06-04T07:49:56.706136+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,85.1,615.3,135.8,134.0,296.7,1,1
2026-06-04T07:50:01.718893+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,85.1,618.0,143.9,142.1,304.3,1,1
2026-06-04T07:50:06.728022+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,84.7,618.9,150.2,149.3,309.5,1,1
2026-06-04T07:50:11.741704+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,84.8,619.6,155.8,154.8,313.4,1,1
2026-06-04T07:50:16.752564+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,85.2,619.5,160.0,159.3,315.6,1,1
2026-06-04T07:50:21.762927+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,85.1,619.6,163.9,163.0,316.7,1,1
2026-06-04T07:50:26.775063+00:00,1,0,1,1,0,1,0,0,0,0,0,1,0,62.0,0.0,0.0,0.0,0.0,50.0,85.1,619.7,166.6,166.2,318.1,1,1
